game_id,season,week,team,def_value_pre,def_value_post
1999_12_ATL_CAR,1999,12,ATL,-3.238,-5.092
1999_13_NO_ATL,1999,13,ATL,-5.092,-3.66
1999_14_ATL_SF,1999,14,ATL,-3.66,-3.931
1999_15_ATL_TEN,1999,15,ATL,-3.931,-5.881
1999_16_ARI_ATL,1999,16,ATL,-5.881,-6.265
1999_17_SF_ATL,1999,17,ATL,-6.265,-10.456
2000_01_SF_ATL,2000,1,ATL,-6.702,-8.202
2000_02_ATL_DEN,2000,2,ATL,-8.202,-9.53
2000_03_ATL_CAR,2000,3,ATL,-9.53,-7.611
2000_04_LAR_ATL,2000,4,ATL,-7.611,-8.124
2000_05_ATL_PHI,2000,5,ATL,-8.124,-11.038
2000_06_NYG_ATL,2000,6,ATL,-11.038,-9.57
2000_07_ATL_LAR,2000,7,ATL,-9.57,-9.203
2000_08_NO_ATL,2000,8,ATL,-9.203,-9.131
2000_09_CAR_ATL,2000,9,ATL,-9.131,-5.361
2000_10_TB_ATL,2000,10,ATL,-5.361,-5.312
2000_11_ATL_DET,2000,11,ATL,-5.312,-4.068
2000_12_ATL_SF,2000,12,ATL,-4.068,-3.625
2000_13_ATL_OAK,2000,13,ATL,-3.625,-5.35
2000_14_SEA_ATL,2000,14,ATL,-5.35,-7.513
2000_16_ATL_NO,2000,16,ATL,-7.513,-8.755
2000_17_KC_ATL,2000,17,ATL,-8.755,-7.861
2001_01_ATL_SF,2001,1,ATL,-5.039,-5.809
2001_02_CAR_ATL,2001,2,ATL,-5.809,-7.7
2001_03_ATL_ARI,2001,3,ATL,-7.7,-6.945
2001_04_CHI_ATL,2001,4,ATL,-6.945,-6.593
2001_05_SF_ATL,2001,5,ATL,-6.593,-9.809
2001_06_ATL_NO,2001,6,ATL,-9.809,-8.881
2001_08_NE_ATL,2001,8,ATL,-8.881,-10.403
2001_09_DAL_ATL,2001,9,ATL,-10.403,-9.344
2001_10_ATL_GB,2001,10,ATL,-9.344,-8.15
2001_11_ATL_CAR,2001,11,ATL,-8.15,-7.444
2001_12_LAR_ATL,2001,12,ATL,-7.444,-9.591
2001_13_NO_ATL,2001,13,ATL,-9.591,-10.047
2001_14_ATL_IND,2001,14,ATL,-10.047,-11.611
2001_15_BUF_ATL,2001,15,ATL,-11.611,-12.409
2001_16_ATL_MIA,2001,16,ATL,-12.409,-11.601
2001_17_ATL_LAR,2001,17,ATL,-11.601,-11.414
2002_01_ATL_GB,2002,1,ATL,-7.316,-8.576
2002_02_CHI_ATL,2002,2,ATL,-8.576,-7.634
2002_03_CIN_ATL,2002,3,ATL,-7.634,-5.258
2002_05_TB_ATL,2002,5,ATL,-5.258,-4.945
2002_06_ATL_NYG,2002,6,ATL,-4.945,-4.326
2002_07_CAR_ATL,2002,7,ATL,-4.326,-2.894
2002_08_ATL_NO,2002,8,ATL,-2.894,-2.592
2002_09_BAL_ATL,2002,9,ATL,-2.592,-1.343
2002_10_ATL_PIT,2002,10,ATL,-1.343,-5.193
2002_11_NO_ATL,2002,11,ATL,-5.193,-5.996
2002_12_ATL_CAR,2002,12,ATL,-5.996,-3.293
2002_13_ATL_MIN,2002,13,ATL,-3.293,-1.46
2002_14_ATL_TB,2002,14,ATL,-1.46,-4.12
2002_15_SEA_ATL,2002,15,ATL,-4.12,-5.456
2002_16_DET_ATL,2002,16,ATL,-5.456,-3.832
2002_17_ATL_CLE,2002,17,ATL,-3.832,-1.914
2002_18_ATL_GB,2002,18,ATL,-1.914,-0.466
2002_19_ATL_PHI,2002,19,ATL,-0.466,-0.926
2003_01_ATL_DAL,2003,1,ATL,-0.593,-0.354
2003_02_WAS_ATL,2003,2,ATL,-0.354,-1.608
2003_03_TB_ATL,2003,3,ATL,-1.608,-2.241
2003_04_ATL_CAR,2003,4,ATL,-2.241,-3.499
2003_05_MIN_ATL,2003,5,ATL,-3.499,-3.987
2003_06_ATL_LAR,2003,6,ATL,-3.987,-5.93
2003_07_NO_ATL,2003,7,ATL,-5.93,-8.623
2003_09_PHI_ATL,2003,9,ATL,-8.623,-10.181
2003_10_ATL_NYG,2003,10,ATL,-10.181,-8.314
2003_11_ATL_NO,2003,11,ATL,-8.314,-5.762
2003_12_TEN_ATL,2003,12,ATL,-5.762,-5.219
2003_13_ATL_HOU,2003,13,ATL,-5.219,-3.859
2003_14_CAR_ATL,2003,14,ATL,-3.859,-2.574
2003_15_ATL_IND,2003,15,ATL,-2.574,-5.224
2003_16_ATL_TB,2003,16,ATL,-5.224,-6.678
2003_17_JAX_ATL,2003,17,ATL,-6.678,-7.457
2004_01_ATL_SF,2004,1,ATL,-4.78,-4.971
2004_02_LAR_ATL,2004,2,ATL,-4.971,-4.998
2004_03_ARI_ATL,2004,3,ATL,-4.998,-4.963
2004_04_ATL_CAR,2004,4,ATL,-4.963,-4.569
2004_05_DET_ATL,2004,5,ATL,-4.569,-4.179
2004_06_LAC_ATL,2004,6,ATL,-4.179,-4.876
2004_07_ATL_KC,2004,7,ATL,-4.876,-5.713
2004_08_ATL_DEN,2004,8,ATL,-5.713,-7.845
2004_10_TB_ATL,2004,10,ATL,-7.845,-6.404
2004_11_ATL_NYG,2004,11,ATL,-6.404,-4.827
2004_12_NO_ATL,2004,12,ATL,-4.827,-3.457
2004_13_ATL_TB,2004,13,ATL,-3.457,-1.936
2004_14_OAK_ATL,2004,14,ATL,-1.936,-0.616
2004_15_CAR_ATL,2004,15,ATL,-0.616,-1.438
2004_16_ATL_NO,2004,16,ATL,-1.438,-0.463
2004_17_ATL_SEA,2004,17,ATL,-0.463,-0.872
2004_19_LAR_ATL,2004,19,ATL,-0.872,-0.938
2004_20_ATL_PHI,2004,20,ATL,-0.938,-1.632
2005_01_PHI_ATL,2005,1,ATL,-1.046,0.025
2005_02_ATL_SEA,2005,2,ATL,0.025,-1.203
2005_03_ATL_BUF,2005,3,ATL,-1.203,0.893
2005_04_MIN_ATL,2005,4,ATL,0.893,3.509
2005_05_NE_ATL,2005,5,ATL,3.509,1.197
2005_06_ATL_NO,2005,6,ATL,1.197,-0.352
2005_07_NYJ_ATL,2005,7,ATL,-0.352,-0.078
2005_09_ATL_MIA,2005,9,ATL,-0.078,0.39
2005_10_GB_ATL,2005,10,ATL,0.39,0.368
2005_11_TB_ATL,2005,11,ATL,0.368,0.465
2005_12_ATL_DET,2005,12,ATL,0.465,2.082
2005_13_ATL_CAR,2005,13,ATL,2.082,1.653
2005_14_NO_ATL,2005,14,ATL,1.653,1.065
2005_15_ATL_CHI,2005,15,ATL,1.065,1.318
2005_16_ATL_TB,2005,16,ATL,1.318,-0.143
2005_17_CAR_ATL,2005,17,ATL,-0.143,-0.883
2006_01_ATL_CAR,2006,1,ATL,-0.566,1.362
2006_02_TB_ATL,2006,2,ATL,1.362,1.942
2006_03_ATL_NO,2006,3,ATL,1.942,1.809
2006_04_ARI_ATL,2006,4,ATL,1.809,3.733
2006_06_NYG_ATL,2006,6,ATL,3.733,4.383
2006_07_PIT_ATL,2006,7,ATL,4.383,2.829
2006_08_ATL_CIN,2006,8,ATL,2.829,1.626
2006_09_ATL_DET,2006,9,ATL,1.626,0.896
2006_10_CLE_ATL,2006,10,ATL,0.896,0.434
2006_11_ATL_BAL,2006,11,ATL,0.434,0.229
2006_12_NO_ATL,2006,12,ATL,0.229,-0.764
2006_13_ATL_WAS,2006,13,ATL,-0.764,-0.294
2006_14_ATL_TB,2006,14,ATL,-0.294,-0.687
2006_15_DAL_ATL,2006,15,ATL,-0.687,-1.676
2006_16_CAR_ATL,2006,16,ATL,-1.676,-0.886
2006_17_ATL_PHI,2006,17,ATL,-0.886,-4.214
2007_01_ATL_MIN,2007,1,ATL,-2.701,-3.352
2007_02_ATL_JAX,2007,2,ATL,-3.352,-3.934
2007_03_CAR_ATL,2007,3,ATL,-3.934,-3.142
2007_04_HOU_ATL,2007,4,ATL,-3.142,-5.442
2007_05_ATL_TEN,2007,5,ATL,-5.442,-3.884
2007_06_NYG_ATL,2007,6,ATL,-3.884,-4.961
2007_07_ATL_NO,2007,7,ATL,-4.961,-5.479
2007_09_SF_ATL,2007,9,ATL,-5.479,-2.966
2007_10_ATL_CAR,2007,10,ATL,-2.966,-2.204
2007_11_TB_ATL,2007,11,ATL,-2.204,-1.963
2007_12_IND_ATL,2007,12,ATL,-1.963,-1.976
2007_13_ATL_LAR,2007,13,ATL,-1.976,-3.718
2007_14_NO_ATL,2007,14,ATL,-3.718,-5.441
2007_15_ATL_TB,2007,15,ATL,-5.441,-4.198
2007_16_ATL_ARI,2007,16,ATL,-4.198,-7.409
2007_17_SEA_ATL,2007,17,ATL,-7.409,-6.584
2008_01_DET_ATL,2008,1,ATL,-4.22,-4.882
2008_02_ATL_TB,2008,2,ATL,-4.882,-4.495
2008_03_KC_ATL,2008,3,ATL,-4.495,-2.532
2008_04_ATL_CAR,2008,4,ATL,-2.532,-4.643
2008_05_ATL_GB,2008,5,ATL,-4.643,-6.15
2008_06_CHI_ATL,2008,6,ATL,-6.15,-7.413
2008_08_ATL_PHI,2008,8,ATL,-7.413,-7.422
2008_09_ATL_OAK,2008,9,ATL,-7.422,-5.168
2008_10_NO_ATL,2008,10,ATL,-5.168,-4.28
2008_11_DEN_ATL,2008,11,ATL,-4.28,-4.377
2008_12_CAR_ATL,2008,12,ATL,-4.377,-5.821
2008_13_ATL_LAC,2008,13,ATL,-5.821,-4.119
2008_14_ATL_NO,2008,14,ATL,-4.119,-3.842
2008_15_TB_ATL,2008,15,ATL,-3.842,-4.039
2008_16_ATL_MIN,2008,16,ATL,-4.039,-6.063
2008_17_LAR_ATL,2008,17,ATL,-6.063,-6.656
2008_18_ATL_ARI,2008,18,ATL,-6.656,-6.637
2009_01_MIA_ATL,2009,1,ATL,-4.255,-3.073
2009_02_CAR_ATL,2009,2,ATL,-3.073,-4.045
2009_03_ATL_NE,2009,3,ATL,-4.045,-3.979
2009_05_ATL_SF,2009,5,ATL,-3.979,-2.909
2009_06_CHI_ATL,2009,6,ATL,-2.909,-3.222
2009_07_ATL_DAL,2009,7,ATL,-3.222,-5.452
2009_08_ATL_NO,2009,8,ATL,-5.452,-5.596
2009_09_WAS_ATL,2009,9,ATL,-5.596,-5.05
2009_10_ATL_CAR,2009,10,ATL,-5.05,-6.571
2009_11_ATL_NYG,2009,11,ATL,-6.571,-8.583
2009_12_TB_ATL,2009,12,ATL,-8.583,-10.405
2009_13_PHI_ATL,2009,13,ATL,-10.405,-10.121
2009_14_NO_ATL,2009,14,ATL,-10.121,-11.327
2009_15_ATL_NYJ,2009,15,ATL,-11.327,-10.477
2009_16_BUF_ATL,2009,16,ATL,-10.477,-8.795
2009_17_ATL_TB,2009,17,ATL,-8.795,-7.559
2010_01_ATL_PIT,2010,1,ATL,-4.846,-4.776
2010_02_ARI_ATL,2010,2,ATL,-4.776,-3.196
2010_03_ATL_NO,2010,3,ATL,-3.196,-3.965
2010_04_SF_ATL,2010,4,ATL,-3.965,-3.724
2010_05_ATL_CLE,2010,5,ATL,-3.724,-3.537
2010_06_ATL_PHI,2010,6,ATL,-3.537,-5.993
2010_07_CIN_ATL,2010,7,ATL,-5.993,-8.711
2010_09_TB_ATL,2010,9,ATL,-8.711,-8.135
2010_10_BAL_ATL,2010,10,ATL,-8.135,-8.568
2010_11_ATL_LAR,2010,11,ATL,-8.568,-9.779
2010_12_GB_ATL,2010,12,ATL,-9.779,-11.692
2010_13_ATL_TB,2010,13,ATL,-11.692,-10.761
2010_14_ATL_CAR,2010,14,ATL,-10.761,-9.077
2010_15_ATL_SEA,2010,15,ATL,-9.077,-6.908
2010_16_NO_ATL,2010,16,ATL,-6.908,-6.248
2010_17_CAR_ATL,2010,17,ATL,-6.248,-6.25
2010_19_GB_ATL,2010,19,ATL,-6.25,-8.978
2011_01_ATL_CHI,2011,1,ATL,-5.755,-5.804
2011_02_PHI_ATL,2011,2,ATL,-5.804,-6.303
2011_03_ATL_TB,2011,3,ATL,-6.303,-6.067
2011_04_ATL_SEA,2011,4,ATL,-6.067,-8.214
2011_05_GB_ATL,2011,5,ATL,-8.214,-7.955
2011_06_CAR_ATL,2011,6,ATL,-7.955,-7.216
2011_07_ATL_DET,2011,7,ATL,-7.216,-5.704
2011_09_ATL_IND,2011,9,ATL,-5.704,-3.865
2011_10_NO_ATL,2011,10,ATL,-3.865,-4.962
2011_11_TEN_ATL,2011,11,ATL,-4.962,-3.79
2011_12_MIN_ATL,2011,12,ATL,-3.79,-3.835
2011_13_ATL_HOU,2011,13,ATL,-3.835,-3.652
2011_14_ATL_CAR,2011,14,ATL,-3.652,-2.778
2011_15_JAX_ATL,2011,15,ATL,-2.778,-1.602
2011_16_ATL_NO,2011,16,ATL,-1.602,-0.931
2011_17_TB_ATL,2011,17,ATL,-0.931,-0.969
2011_18_ATL_NYG,2011,18,ATL,-0.969,-2.893
2012_01_ATL_KC,2012,1,ATL,-1.854,-2.198
2012_02_DEN_ATL,2012,2,ATL,-2.198,0.317
2012_03_ATL_LAC,2012,3,ATL,0.317,2.423
2012_04_CAR_ATL,2012,4,ATL,2.423,0.344
2012_05_ATL_WAS,2012,5,ATL,0.344,1.335
2012_06_OAK_ATL,2012,6,ATL,1.335,0.81
2012_08_ATL_PHI,2012,8,ATL,0.81,0.817
2012_09_DAL_ATL,2012,9,ATL,0.817,-0.53
2012_10_ATL_NO,2012,10,ATL,-0.53,-0.775
2012_11_ARI_ATL,2012,11,ATL,-0.775,0.128
2012_12_ATL_TB,2012,12,ATL,0.128,0.387
2012_13_NO_ATL,2012,13,ATL,0.387,3.506
2012_14_ATL_CAR,2012,14,ATL,3.506,-0.36
2012_15_NYG_ATL,2012,15,ATL,-0.36,1.767
2012_16_ATL_DET,2012,16,ATL,1.767,0.309
2012_17_TB_ATL,2012,17,ATL,0.309,0.229
2012_19_SEA_ATL,2012,19,ATL,0.229,-2.481
2012_20_SF_ATL,2012,20,ATL,-2.481,-3.089
2013_01_ATL_NO,2013,1,ATL,-1.98,-2.304
2013_02_LAR_ATL,2013,2,ATL,-2.304,-4.38
2013_03_ATL_MIA,2013,3,ATL,-4.38,-4.185
2013_04_NE_ATL,2013,4,ATL,-4.185,-5.053
2013_05_NYJ_ATL,2013,5,ATL,-5.053,-6.547
2013_07_TB_ATL,2013,7,ATL,-6.547,-7.464
2013_08_ATL_ARI,2013,8,ATL,-7.464,-7.285
2013_09_ATL_CAR,2013,9,ATL,-7.285,-7.033
2013_10_SEA_ATL,2013,10,ATL,-7.033,-8.37
2013_11_ATL_TB,2013,11,ATL,-8.37,-9.903
2013_12_NO_ATL,2013,12,ATL,-9.903,-9.383
2013_13_ATL_BUF,2013,13,ATL,-9.383,-10.186
2013_14_ATL_GB,2013,14,ATL,-10.186,-11.137
2013_15_WAS_ATL,2013,15,ATL,-11.137,-12.926
2013_16_ATL_SF,2013,16,ATL,-12.926,-13.273
2013_17_CAR_ATL,2013,17,ATL,-13.273,-13.048
2014_01_NO_ATL,2014,1,ATL,-8.364,-8.328
2014_02_ATL_CIN,2014,2,ATL,-8.328,-8.665
2014_03_TB_ATL,2014,3,ATL,-8.665,-5.941
2014_04_ATL_MIN,2014,4,ATL,-5.941,-8.245
2014_05_ATL_NYG,2014,5,ATL,-8.245,-8.246
2014_06_CHI_ATL,2014,6,ATL,-8.246,-9.106
2014_07_ATL_BAL,2014,7,ATL,-9.106,-8.751
2014_08_DET_ATL,2014,8,ATL,-8.751,-9.377
2014_10_ATL_TB,2014,10,ATL,-9.377,-9.237
2014_11_ATL_CAR,2014,11,ATL,-9.237,-9.563
2014_12_CLE_ATL,2014,12,ATL,-9.563,-8.755
2014_13_ARI_ATL,2014,13,ATL,-8.755,-9.346
2014_14_ATL_GB,2014,14,ATL,-9.346,-10.267
2014_15_PIT_ATL,2014,15,ATL,-10.267,-10.601
2014_16_ATL_NO,2014,16,ATL,-10.601,-7.914
2014_17_CAR_ATL,2014,17,ATL,-7.914,-8.424
2015_01_PHI_ATL,2015,1,ATL,-5.4,-6.227
2015_02_ATL_NYG,2015,2,ATL,-6.227,-7.749
2015_03_ATL_DAL,2015,3,ATL,-7.749,-8.009
2015_04_HOU_ATL,2015,4,ATL,-8.009,-6.829
2015_05_WAS_ATL,2015,5,ATL,-6.829,-6.044
2015_06_ATL_NO,2015,6,ATL,-6.044,-6.752
2015_07_ATL_TEN,2015,7,ATL,-6.752,-6.13
2015_08_TB_ATL,2015,8,ATL,-6.13,-6.481
2015_09_ATL_SF,2015,9,ATL,-6.481,-7.442
2015_11_IND_ATL,2015,11,ATL,-7.442,-7.228
2015_12_MIN_ATL,2015,12,ATL,-7.228,-6.593
2015_13_ATL_TB,2015,13,ATL,-6.593,-7.343
2015_14_ATL_CAR,2015,14,ATL,-7.343,-7.755
2015_15_ATL_JAX,2015,15,ATL,-7.755,-8.757
2015_16_CAR_ATL,2015,16,ATL,-8.757,-7.577
2015_17_NO_ATL,2015,17,ATL,-7.577,-8.096
2016_01_TB_ATL,2016,1,ATL,-5.189,-6.94
2016_02_ATL_OAK,2016,2,ATL,-6.94,-9.251
2016_03_ATL_NO,2016,3,ATL,-9.251,-9.707
2016_04_CAR_ATL,2016,4,ATL,-9.707,-8.988
2016_05_ATL_DEN,2016,5,ATL,-8.988,-7.733
2016_06_ATL_SEA,2016,6,ATL,-7.733,-7.345
2016_07_LAC_ATL,2016,7,ATL,-7.345,-6.461
2016_08_GB_ATL,2016,8,ATL,-6.461,-8.357
2016_09_ATL_TB,2016,9,ATL,-8.357,-9.275
2016_10_ATL_PHI,2016,10,ATL,-9.275,-9.283
2016_12_ARI_ATL,2016,12,ATL,-9.283,-8.995
2016_13_KC_ATL,2016,13,ATL,-8.995,-9.79
2016_14_ATL_LAR,2016,14,ATL,-9.79,-8.665
2016_15_SF_ATL,2016,15,ATL,-8.665,-8.888
2016_16_ATL_CAR,2016,16,ATL,-8.888,-6.645
2016_17_NO_ATL,2016,17,ATL,-6.645,-5.744
2016_19_SEA_ATL,2016,19,ATL,-5.744,-4.971
2016_20_GB_ATL,2016,20,ATL,-4.971,-4.941
2016_21_NE_ATL,2016,21,ATL,-4.941,-5.331
2017_01_ATL_CHI,2017,1,ATL,-3.417,-3.321
2017_02_GB_ATL,2017,2,ATL,-3.321,-3.313
2017_03_ATL_DET,2017,3,ATL,-3.313,-3.032
2017_04_BUF_ATL,2017,4,ATL,-3.032,-1.947
2017_06_MIA_ATL,2017,6,ATL,-1.947,-1.955
2017_07_ATL_NE,2017,7,ATL,-1.955,-1.79
2017_08_ATL_NYJ,2017,8,ATL,-1.79,-3.01
2017_09_ATL_CAR,2017,9,ATL,-3.01,-4.04
2017_10_DAL_ATL,2017,10,ATL,-4.04,-1.952
2017_11_ATL_SEA,2017,11,ATL,-1.952,-3.269
2017_12_TB_ATL,2017,12,ATL,-3.269,-3.819
2017_13_MIN_ATL,2017,13,ATL,-3.819,-4.462
2017_14_NO_ATL,2017,14,ATL,-4.462,-4.136
2017_15_ATL_TB,2017,15,ATL,-4.136,-6.545
2017_16_ATL_NO,2017,16,ATL,-6.545,-5.416
2017_17_CAR_ATL,2017,17,ATL,-5.416,-2.875
2017_18_ATL_LAR,2017,18,ATL,-2.875,-2.038
2017_19_ATL_PHI,2017,19,ATL,-2.038,-2.924
2018_01_ATL_PHI,2018,1,ATL,-1.874,0.382
2018_02_CAR_ATL,2018,2,ATL,0.382,-1.983
2018_03_NO_ATL,2018,3,ATL,-1.983,-5.503
2018_04_CIN_ATL,2018,4,ATL,-5.503,-6.728
2018_05_ATL_PIT,2018,5,ATL,-6.728,-7.407
2018_06_TB_ATL,2018,6,ATL,-7.407,-9.623
2018_07_NYG_ATL,2018,7,ATL,-9.623,-10.514
2018_09_ATL_WAS,2018,9,ATL,-10.514,-10.413
2018_10_ATL_CLE,2018,10,ATL,-10.413,-12.55
2018_11_DAL_ATL,2018,11,ATL,-12.55,-12.261
2018_12_ATL_NO,2018,12,ATL,-12.261,-10.516
2018_13_BAL_ATL,2018,13,ATL,-10.516,-10.836
2018_14_ATL_GB,2018,14,ATL,-10.836,-10.537
2018_15_ARI_ATL,2018,15,ATL,-10.537,-7.78
2018_16_ATL_CAR,2018,16,ATL,-7.78,-7.841
2018_17_ATL_TB,2018,17,ATL,-7.841,-9.788
2019_01_ATL_MIN,2019,1,ATL,-6.274,-5.54
2019_02_PHI_ATL,2019,2,ATL,-5.54,-3.709
2019_03_ATL_IND,2019,3,ATL,-3.709,-5.805
2019_04_TEN_ATL,2019,4,ATL,-5.805,-7.754
2019_05_ATL_HOU,2019,5,ATL,-7.754,-12.729
2019_06_ATL_ARI,2019,6,ATL,-12.729,-15.352
2019_07_LAR_ATL,2019,7,ATL,-15.352,-16.438
2019_08_SEA_ATL,2019,8,ATL,-16.438,-15.083
2019_10_ATL_NO,2019,10,ATL,-15.083,-12.881
2019_11_ATL_CAR,2019,11,ATL,-12.881,-10.67
2019_12_TB_ATL,2019,12,ATL,-10.67,-11.961
2019_13_NO_ATL,2019,13,ATL,-11.961,-10.585
2019_14_CAR_ATL,2019,14,ATL,-10.585,-10.701
2019_15_ATL_SF,2019,15,ATL,-10.701,-10.266
2019_16_JAX_ATL,2019,16,ATL,-10.266,-9.134
2019_17_ATL_TB,2019,17,ATL,-9.134,-7.903
2020_01_SEA_ATL,2020,1,ATL,-5.066,-7.848
2020_02_ATL_DAL,2020,2,ATL,-7.848,-11.395
2020_03_CHI_ATL,2020,3,ATL,-11.395,-10.512
2020_04_ATL_GB,2020,4,ATL,-10.512,-12.362
2020_05_CAR_ATL,2020,5,ATL,-12.362,-13.811
2020_06_ATL_MIN,2020,6,ATL,-13.811,-13.922
2020_07_DET_ATL,2020,7,ATL,-13.922,-14.573
2020_08_ATL_CAR,2020,8,ATL,-14.573,-12.946
2020_09_DEN_ATL,2020,9,ATL,-12.946,-14.381
2020_12_OAK_ATL,2020,12,ATL,-14.381,-11.904
2020_14_ATL_LAC,2020,14,ATL,-11.904,-12.621
2020_15_TB_ATL,2020,15,ATL,-12.621,-12.963
2020_16_ATL_KC,2020,16,ATL,-12.963,-11.622
2020_17_ATL_TB,2020,17,ATL,-11.622,-12.426
2021_01_PHI_ATL,2021,1,ATL,-7.965,-10.972
2021_02_ATL_TB,2021,2,ATL,-10.972,-11.664
2021_03_ATL_NYG,2021,3,ATL,-11.664,-11.863
2021_04_WAS_ATL,2021,4,ATL,-11.863,-14.523
2021_05_NYJ_ATL,2021,5,ATL,-14.523,-13.142
2021_07_ATL_MIA,2021,7,ATL,-13.142,-15.141
2021_08_CAR_ATL,2021,8,ATL,-15.141,-15.262
2021_09_ATL_NO,2021,9,ATL,-15.262,-16.321
2021_10_ATL_DAL,2021,10,ATL,-16.321,-17.29
2021_11_NE_ATL,2021,11,ATL,-17.29,-16.154
2021_12_ATL_JAX,2021,12,ATL,-16.154,-15.858
2021_13_TB_ATL,2021,13,ATL,-15.858,-17.325
2021_14_ATL_CAR,2021,14,ATL,-17.325,-16.84
2021_15_ATL_SF,2021,15,ATL,-16.84,-17.213
2021_16_DET_ATL,2021,16,ATL,-17.213,-17.458
2021_17_ATL_BUF,2021,17,ATL,-17.458,-15.005
2021_18_NO_ATL,2021,18,ATL,-15.005,-14.331
2022_01_NO_ATL,2022,1,ATL,-9.186,-9.176
2022_02_ATL_LAR,2022,2,ATL,-9.176,-9.735
2022_03_ATL_SEA,2022,3,ATL,-9.735,-10.807
2022_04_CLE_ATL,2022,4,ATL,-10.807,-10.448
2022_05_ATL_TB,2022,5,ATL,-10.448,-10.891
2022_06_SF_ATL,2022,6,ATL,-10.891,-11.53
2022_07_ATL_CIN,2022,7,ATL,-11.53,-15.01
2022_08_CAR_ATL,2022,8,ATL,-15.01,-15.626
2022_09_LAC_ATL,2022,9,ATL,-15.626,-14.929
2022_10_ATL_CAR,2022,10,ATL,-14.929,-14.513
2022_11_CHI_ATL,2022,11,ATL,-14.513,-13.837
2022_12_ATL_WAS,2022,12,ATL,-13.837,-13.381
2022_13_PIT_ATL,2022,13,ATL,-13.381,-13.347
2022_15_ATL_NO,2022,15,ATL,-13.347,-12.561
2022_16_ATL_BAL,2022,16,ATL,-12.561,-12.572
2022_17_ARI_ATL,2022,17,ATL,-12.572,-12.86
2022_18_TB_ATL,2022,18,ATL,-12.86,-12.34
2023_01_CAR_ATL,2023,1,ATL,-7.91,-5.953
2023_02_GB_ATL,2023,2,ATL,-5.953,-6.385
2023_03_ATL_DET,2023,3,ATL,-6.385,-6.411
2023_04_ATL_JAX,2023,4,ATL,-6.411,-6.878
2023_05_HOU_ATL,2023,5,ATL,-6.878,-7.044
2023_06_WAS_ATL,2023,6,ATL,-7.044,-6.512
2023_07_ATL_TB,2023,7,ATL,-6.512,-6.801
2023_08_ATL_TEN,2023,8,ATL,-6.801,-8.588
2023_09_MIN_ATL,2023,9,ATL,-8.588,-8.203
2023_10_ATL_ARI,2023,10,ATL,-8.203,-7.547
2023_12_NO_ATL,2023,12,ATL,-7.547,-7.219
2023_13_ATL_NYJ,2023,13,ATL,-7.219,-6.267
2023_14_TB_ATL,2023,14,ATL,-6.267,-6.349
2023_15_ATL_CAR,2023,15,ATL,-6.349,-6.523
2023_16_IND_ATL,2023,16,ATL,-6.523,-4.054
2023_17_ATL_CHI,2023,17,ATL,-4.054,-4.977
2023_18_ATL_NO,2023,18,ATL,-4.977,-6.747
2024_01_PIT_ATL,2024,1,ATL,-4.325,-4.178
2024_02_ATL_PHI,2024,2,ATL,-4.178,-5.517
2024_03_KC_ATL,2024,3,ATL,-5.517,-5.2
2024_04_NO_ATL,2024,4,ATL,-5.2,-4.887
2024_05_TB_ATL,2024,5,ATL,-4.887,-6.597
2024_06_ATL_CAR,2024,6,ATL,-6.597,-7.057
2024_07_SEA_ATL,2024,7,ATL,-7.057,-7.175
2024_08_ATL_TB,2024,8,ATL,-7.175,-8.576
2024_09_DAL_ATL,2024,9,ATL,-8.576,-7.787
2024_10_ATL_NO,2024,10,ATL,-7.787,-8.82
2024_11_ATL_DEN,2024,11,ATL,-8.82,-11.604
2024_13_LAC_ATL,2024,13,ATL,-11.604,-8.911
2024_14_ATL_MIN,2024,14,ATL,-8.911,-11.091
2024_15_ATL_OAK,2024,15,ATL,-11.091,-9.613
2024_16_NYG_ATL,2024,16,ATL,-9.613,-7.603
2024_17_ATL_WAS,2024,17,ATL,-7.603,-8.479
2024_18_CAR_ATL,2024,18,ATL,-8.479,-12.297
2025_01_TB_ATL,2025,1,ATL,-7.882,-8.039
2025_02_ATL_MIN,2025,2,ATL,-8.039,-4.721
2025_03_ATL_CAR,2025,3,ATL,-4.721,-4.533
2025_04_WAS_ATL,2025,4,ATL,-4.533,-3.922
2025_06_BUF_ATL,2025,6,ATL,-3.922,-1.305
2025_07_ATL_SF,2025,7,ATL,-1.305,-0.212
2025_08_MIA_ATL,2025,8,ATL,-0.212,-1.983
1999_02_PIT_BAL,1999,2,BAL,0.0,-1.206
1999_03_CLE_BAL,1999,3,BAL,-1.206,-0.257
1999_04_BAL_ATL,1999,4,BAL,-0.257,-0.518
1999_05_BAL_TEN,1999,5,BAL,-0.518,-2.179
1999_07_KC_BAL,1999,7,BAL,-2.179,-3.065
1999_08_BUF_BAL,1999,8,BAL,-3.065,-1.3
1999_09_BAL_CLE,1999,9,BAL,-1.3,0.756
1999_10_BAL_JAX,1999,10,BAL,0.756,1.765
1999_11_BAL_CIN,1999,11,BAL,1.765,0.135
1999_12_JAX_BAL,1999,12,BAL,0.135,-0.494
1999_13_TEN_BAL,1999,13,BAL,-0.494,0.271
1999_14_BAL_PIT,1999,14,BAL,0.271,-0.5
1999_15_NO_BAL,1999,15,BAL,-0.5,0.815
1999_16_CIN_BAL,1999,16,BAL,0.815,3.21
1999_17_BAL_NE,1999,17,BAL,3.21,3.259
